DateTime,Rainfall
1947-05-19 22:00:00,0
1947-05-19 23:00:00,0.03
1947-05-20 00:00:00,0.01
1947-05-20 01:00:00,0.08
1947-05-20 14:00:00,0.07
1947-05-21 04:00:00,0.01
1947-05-21 05:00:00,0.02
1947-05-21 06:00:00,0
1947-05-21 07:00:00,0.03
1947-05-22 05:00:00,0.01
1947-05-22 06:00:00,0.01
1947-05-22 07:00:00,0
1947-05-22 08:00:00,0.27
1947-05-22 09:00:00,0.09
1947-05-22 10:00:00,0.02
1947-05-22 11:00:00,0.04
1947-05-22 12:00:00,0.03
1947-05-25 11:00:00,0.03
1947-05-25 15:00:00,0.01
1947-05-25 16:00:00,0.01
1947-05-25 21:00:00,0.01
1947-05-26 00:00:00,0.02
1947-05-29 19:00:00,0
1947-05-29 20:00:00,0.02
1947-05-29 22:00:00,0.1
1947-05-30 01:00:00,0.03
1947-06-01 01:00:00,0.31
1947-06-03 10:00:00,0.07
1947-06-06 19:00:00,0.06
1947-06-06 20:00:00,0.08
1947-06-07 06:00:00,0.01
1947-06-07 07:00:00,0.05
1947-06-07 11:00:00,0.06
1947-06-07 12:00:00,0.07
1947-06-07 14:00:00,0
1947-06-07 21:00:00,0.23
1947-06-07 22:00:00,0.01
1947-06-07 23:00:00,0
1947-06-08 06:00:00,0.03
1947-06-08 08:00:00,0.01
1947-06-08 09:00:00,0.02
1947-06-14 01:00:00,0
1947-06-14 02:00:00,0.04
1947-06-14 03:00:00,0.04
1947-06-14 04:00:00,0.01
1947-06-14 11:00:00,0.08
1947-06-14 12:00:00,0.01
1947-06-14 13:00:00,0.01
1947-06-14 16:00:00,0.03
1947-06-14 17:00:00,0
1947-06-14 18:00:00,0
1947-06-14 23:00:00,0.02
1947-06-15 00:00:00,0.04
1947-06-15 01:00:00,0.1
1947-06-18 10:00:00,0.01
1947-06-18 11:00:00,0.01
1947-06-18 12:00:00,0.1
1947-06-18 13:00:00,0.01
1947-06-18 14:00:00,0.12
1947-06-18 15:00:00,0.03
1947-06-20 20:00:00,0.18
1947-06-20 21:00:00,0.01
1947-06-20 22:00:00,0.01
1947-06-20 23:00:00,0.04
1947-06-24 20:00:00,0.02
1947-06-24 21:00:00,0.14
1947-06-24 22:00:00,0.1
1947-06-24 23:00:00,0.02
1947-06-28 15:00:00,0.13
1947-06-28 18:00:00,0.05
1947-07-01 01:00:00,0.03
1947-07-07 18:00:00,0.02
1947-07-07 20:00:00,0.09
1947-07-07 21:00:00,0.02
1947-07-07 22:00:00,0.01
1947-07-07 23:00:00,0
1947-07-08 00:00:00,0.11
1947-07-09 11:00:00,0.05
1947-07-09 12:00:00,0.17
1947-07-09 16:00:00,0.2
1947-07-14 17:00:00,0.08
1947-07-17 04:00:00,0.01
1947-07-17 10:00:00,0.04
1947-07-17 11:00:00,0.02
1947-07-19 07:00:00,0.04
1947-07-19 08:00:00,0.13
1947-07-19 09:00:00,0
1947-07-19 10:00:00,0.38
1947-07-19 11:00:00,0.01
1947-07-19 18:00:00,0.07
1947-07-19 19:00:00,0.12
1947-07-21 18:00:00,0.06
1947-07-21 23:00:00,0
1947-07-22 01:00:00,0.01
1947-07-28 05:00:00,0.04
1947-07-28 09:00:00,0.06
1947-07-30 01:00:00,0.02
1947-08-01 01:00:00,0
1947-08-07 11:00:00,0.01
1947-08-07 12:00:00,0.02
1947-08-07 20:00:00,0
1947-08-07 21:00:00,0.05
1947-08-07 22:00:00,0.01
1947-08-07 23:00:00,0.01
1947-08-08 16:00:00,0.1
1947-08-08 17:00:00,0.03
1947-08-08 18:00:00,0.18
1947-08-08 19:00:00,0.01
1947-08-09 19:00:00,0
1947-08-09 20:00:00,0.4
1947-08-09 21:00:00,0.03
1947-08-09 22:00:00,0.07
1947-08-16 20:00:00,0.02
1947-08-16 22:00:00,0.01
1947-08-16 23:00:00,0.06
1947-08-17 00:00:00,0
1947-08-17 01:00:00,0
1947-08-17 02:00:00,0.01
1947-08-20 12:00:00,0.01
1947-08-20 15:00:00,0.03
1947-08-20 16:00:00,0.06
1947-08-21 00:00:00,0.01
1947-08-21 14:00:00,0.12
1947-08-26 20:00:00,0
1947-08-26 21:00:00,0.03
1947-08-26 22:00:00,0.05
1947-08-26 23:00:00,0.05
1947-08-27 00:00:00,0.06
1947-08-27 01:00:00,0.02
1947-08-28 09:00:00,0.16
1947-08-28 10:00:00,0.16
1947-08-28 11:00:00,0.05
1947-08-30 09:00:00,0.01
1947-08-30 10:00:00,0.08
1947-08-30 15:00:00,0.01
1947-08-30 16:00:00,0.04
1947-09-01 01:00:00,0.08
1947-09-02 01:00:00,0
1947-09-02 02:00:00,0.12
1947-09-02 03:00:00,0.04
1947-09-04 11:00:00,0.02
1947-09-05 02:00:00,0.02
1947-09-05 07:00:00,0.12
1947-09-05 08:00:00,0.04
1947-09-06 07:00:00,0.2
1947-09-06 08:00:00,0.02
1947-09-10 15:00:00,0.18
1947-09-10 16:00:00,0.11
1947-09-15 13:00:00,0.46
1947-09-15 14:00:00,0.03
1947-09-15 17:00:00,0
1947-09-16 01:00:00,0.01
1947-09-16 03:00:00,0
1947-09-22 08:00:00,0.02
1947-09-22 09:00:00,0.01
1947-09-22 10:00:00,0.02
1947-09-22 11:00:00,0
1947-09-22 12:00:00,0.04
1947-09-22 13:00:00,0
1947-09-22 14:00:00,0.04
1947-09-25 03:00:00,0.01
1947-09-25 04:00:00,0.43
1947-09-25 05:00:00,0.15
1947-09-25 06:00:00,0.02
1947-09-25 07:00:00,1.26
1947-09-25 08:00:00,0.03
1947-09-25 09:00:00,0.02
1947-10-01 01:00:00,0
1947-10-08 09:00:00,0.08
1947-10-08 11:00:00,0.18
1947-10-16 10:00:00,0
1947-10-28 16:00:00,0.01
1947-10-28 17:00:00,0.11
1947-10-28 18:00:00,0.19
1947-10-28 19:00:00,0.01
1947-10-28 21:00:00,0.07
1947-10-28 22:00:00,0
1947-10-29 00:00:00,0.07
1947-10-29 01:00:00,0
1947-10-29 02:00:00,0
1947-10-29 03:00:00,0.09
1947-10-29 08:00:00,0.01
1947-10-31 13:00:00,0.01
1947-10-31 14:00:00,0.1
1947-10-31 15:00:00,0.01
1947-11-01 01:00:00,0.5
1947-11-03 18:00:00,0.01
1947-11-03 19:00:00,0.01
1947-11-03 20:00:00,0.03
1947-11-03 21:00:00,0
1947-11-03 22:00:00,0.03
1947-11-03 23:00:00,1.04
1947-11-04 00:00:00,0.02
1947-11-04 01:00:00,0.08
1947-11-04 02:00:00,0
1947-11-04 04:00:00,0
1947-11-04 06:00:00,0.01
1947-11-04 07:00:00,0.06
1947-11-04 08:00:00,0.01
1947-11-04 09:00:00,0.08
1947-11-04 10:00:00,0.08
1947-11-04 11:00:00,0.19
1947-11-04 12:00:00,0.24
1947-11-06 00:00:00,0.01
1947-11-08 06:00:00,0.02
1947-11-08 07:00:00,0.01
1947-11-08 08:00:00,0.2
1947-11-08 09:00:00,0
1947-11-08 10:00:00,0.06
1947-11-08 11:00:00,0.04
1947-11-08 12:00:00,0.05
1947-11-11 16:00:00,0.01
1947-11-11 17:00:00,0.03
1947-11-11 18:00:00,0.01
1947-11-11 19:00:00,0.09
1947-11-11 20:00:00,0
1947-11-11 21:00:00,0.04
1947-11-11 22:00:00,0.16
1947-11-11 23:00:00,0.02
1947-11-12 00:00:00,0
1947-11-12 01:00:00,0.02
1947-11-15 12:00:00,0.06
1947-11-15 13:00:00,0.02
1947-11-15 14:00:00,0.01
1947-11-15 16:00:00,0.11
1947-11-15 18:00:00,0.02
1947-11-16 00:00:00,0.03
1947-11-22 18:00:00,0.01
1947-11-22 20:00:00,0.01
1947-11-22 23:00:00,0.02
1947-11-23 00:00:00,0.05
1947-11-23 01:00:00,0.02
1947-11-23 02:00:00,0.02
1947-11-23 03:00:00,0.01
1947-11-23 04:00:00,0
1947-11-24 10:00:00,0.01
1947-11-24 11:00:00,0.38
1947-11-24 12:00:00,0.01
1947-11-24 13:00:00,0.05
1947-11-24 14:00:00,0.02
1947-11-24 15:00:00,0.01
1947-11-24 16:00:00,0.01
1947-11-24 17:00:00,0.01
1947-11-24 18:00:00,0.48
1947-12-01 01:00:00,0
1947-12-05 12:00:00,0.02
1947-12-05 18:00:00,0.01
1947-12-07 20:00:00,0.31
1947-12-07 23:00:00,0.02
1947-12-08 00:00:00,0.08
1947-12-08 02:00:00,0.17
1947-12-08 03:00:00,0.18
1947-12-08 04:00:00,0.12
1947-12-08 07:00:00,0.01
1947-12-08 08:00:00,0.01
1947-12-10 17:00:00,0.09
1947-12-10 18:00:00,0.03
1947-12-10 19:00:00,0.02
1947-12-10 20:00:00,0.14
1947-12-10 21:00:00,0.11
1947-12-10 22:00:00,0.01
1947-12-10 23:00:00,0.05
1947-12-11 00:00:00,0.09
1947-12-15 18:00:00,0
1947-12-15 19:00:00,0.08
1947-12-15 20:00:00,0.04
1947-12-15 21:00:00,0.01
1947-12-15 22:00:00,0.24
1947-12-15 23:00:00,0.3
1947-12-16 00:00:00,0.02
1947-12-16 01:00:00,0.09
1947-12-16 02:00:00,0
1947-12-16 03:00:00,0
1947-12-23 15:00:00,0.05
1947-12-23 16:00:00,0.05
1947-12-23 17:00:00,0.01
1947-12-26 01:00:00,0.01
1947-12-26 02:00:00,0.06
1947-12-26 03:00:00,0.03
1947-12-26 04:00:00,0.03
1947-12-26 05:00:00,0
1947-12-26 06:00:00,0
1947-12-26 07:00:00,0.02
1947-12-26 08:00:00,0.02
1947-12-26 09:00:00,0
1947-12-26 10:00:00,0
1947-12-26 11:00:00,0.09
1947-12-26 12:00:00,0.02
1947-12-26 13:00:00,0.23
1947-12-26 14:00:00,0.03
1947-12-26 15:00:00,0.12
1948-01-01 01:00:00,0.07
1948-01-01 11:00:00,0.07
1948-01-01 12:00:00,0.14
1948-01-01 13:00:00,0.01
1948-01-01 14:00:00,0.26
1948-01-01 15:00:00,0.26
1948-01-01 16:00:00,0.03
1948-01-01 17:00:00,0.01
1948-01-01 18:00:00,0
1948-01-01 19:00:00,0
1948-01-01 20:00:00,0.04
1948-01-01 21:00:00,0.24
1948-01-01 22:00:00,0.02
1948-01-01 23:00:00,0.06
1948-01-02 00:00:00,0.01
1948-01-02 01:00:00,0.01
1948-01-02 02:00:00,0.04
1948-01-02 03:00:00,0.1
1948-01-02 04:00:00,0
1948-01-02 05:00:00,0.01
1948-01-02 06:00:00,0.05
1948-01-02 07:00:00,0.05
1948-01-02 08:00:00,0.01
1948-01-02 15:00:00,0.06
1948-01-02 16:00:00,0.12
1948-01-02 17:00:00,0.08
1948-01-04 20:00:00,0.28
1948-01-04 21:00:00,0.14
1948-01-04 22:00:00,0.02
1948-01-04 23:00:00,0.01
1948-01-05 00:00:00,0.02
1948-01-05 01:00:00,0.02
1948-01-05 03:00:00,0
1948-01-06 16:00:00,0.01
1948-01-06 21:00:00,0.01
1948-01-06 22:00:00,0.02
1948-01-06 23:00:00,0.02
1948-01-07 00:00:00,0.01
1948-01-12 16:00:00,0.02
1948-01-12 17:00:00,0.01
1948-01-12 18:00:00,0.02
1948-01-12 19:00:00,0.1
1948-01-12 20:00:00,0.05
1948-01-12 21:00:00,0.01
1948-01-12 22:00:00,0.04
1948-01-12 23:00:00,0
1948-01-13 00:00:00,0.03
1948-01-13 01:00:00,0.02
1948-01-13 02:00:00,0.08
1948-01-13 03:00:00,0
1948-01-13 04:00:00,0
1948-01-13 05:00:00,0.01
1948-01-13 06:00:00,0.01
1948-01-13 07:00:00,0
1948-01-13 08:00:00,0.09
1948-01-13 09:00:00,0.05
1948-01-13 10:00:00,0.11
1948-01-13 11:00:00,0.01
1948-01-13 12:00:00,0.01
1948-01-13 13:00:00,0.01
1948-01-13 14:00:00,0.02
1948-01-13 15:00:00,0.02
1948-01-13 16:00:00,0.02
1948-01-13 17:00:00,0.01
1948-01-13 18:00:00,0.22
1948-01-17 20:00:00,0.01
1948-01-17 21:00:00,0.1
1948-01-17 22:00:00,0.01
1948-01-17 23:00:00,0.07
1948-01-18 00:00:00,0.01
1948-01-18 01:00:00,0.02
1948-01-18 02:00:00,0.01
1948-01-18 03:00:00,0.05
1948-01-18 04:00:00,0.2
1948-01-20 22:00:00,0
1948-01-20 23:00:00,0
1948-01-21 00:00:00,0.05
1948-01-21 01:00:00,0
1948-01-21 02:00:00,0.02
1948-01-21 03:00:00,0.08
1948-01-21 04:00:00,0.02
1948-01-21 05:00:00,0.06
1948-01-21 06:00:00,0.01
1948-01-21 07:00:00,0.01
1948-01-21 08:00:00,0.03
1948-01-21 09:00:00,0.19
1948-01-22 08:00:00,0
1948-01-22 09:00:00,0.03
1948-01-23 03:00:00,0.06
1948-01-23 04:00:00,0.64
1948-01-23 05:00:00,0.06
1948-01-23 06:00:00,0
1948-01-24 11:00:00,0.04
1948-01-24 12:00:00,0
1948-01-24 13:00:00,0.24
1948-01-24 14:00:00,0.01
1948-01-24 15:00:00,0.01
1948-01-24 16:00:00,0.01
1948-01-24 17:00:00,0.06
1948-01-24 18:00:00,0.02
1948-01-24 19:00:00,0
1948-01-24 20:00:00,0.03
1948-01-24 21:00:00,0.06
1948-01-24 22:00:00,0.1
1948-01-24 23:00:00,0.02
1948-01-25 00:00:00,0.01
1948-01-25 01:00:00,0.01
1948-01-25 02:00:00,0
1948-02-01 01:00:00,0.04
1948-02-04 05:00:00,0.02
1948-02-04 06:00:00,0.01
1948-02-04 07:00:00,0.01
1948-02-04 08:00:00,0.06
1948-02-04 09:00:00,0.04
1948-02-04 10:00:00,0
1948-02-04 11:00:00,0.01
1948-02-04 12:00:00,0.03
1948-02-04 13:00:00,0.01
1948-02-04 14:00:00,0.02
1948-02-04 15:00:00,0.07
1948-02-04 16:00:00,0
1948-02-04 17:00:00,0.02
1948-02-04 18:00:00,0.02
1948-02-04 19:00:00,0.01
1948-02-04 20:00:00,0.01
1948-02-04 21:00:00,0.01
1948-02-04 22:00:00,0.1
1948-02-04 23:00:00,0.02
1948-02-05 00:00:00,0
1948-02-05 01:00:00,0.16
1948-02-05 02:00:00,0.57
1948-02-06 05:00:00,0.06
1948-02-06 07:00:00,0.24
1948-02-06 08:00:00,0.04
1948-02-07 17:00:00,0.02
1948-02-07 18:00:00,0.08
1948-02-07 19:00:00,0.01
1948-02-07 20:00:00,0.28
1948-02-07 21:00:00,0.01
1948-02-07 22:00:00,0.01
1948-02-11 13:00:00,0.01
1948-02-11 16:00:00,0.08
1948-02-11 17:00:00,0.03
1948-02-11 18:00:00,0.08
1948-02-11 19:00:00,0.03
1948-02-12 03:00:00,0.08
1948-02-12 04:00:00,0
1948-02-12 05:00:00,0.04
1948-02-12 06:00:00,0
1948-02-12 07:00:00,0.05
1948-02-13 13:00:00,0.22
1948-02-13 14:00:00,0.01
1948-02-13 23:00:00,0.13
1948-02-14 00:00:00,0.01
1948-02-14 01:00:00,0
1948-02-14 02:00:00,0.02
1948-02-14 03:00:00,0
1948-02-14 04:00:00,0.12
1948-02-14 05:00:00,0
1948-02-14 06:00:00,0.01
1948-02-14 07:00:00,0.2
1948-02-14 08:00:00,0.13
1948-02-14 09:00:00,0.15
1948-02-22 03:00:00,0.01
1948-02-22 04:00:00,0.02
1948-02-22 05:00:00,0.01
1948-02-22 06:00:00,0
1948-02-22 07:00:00,0.02
1948-02-22 08:00:00,0.02
1948-02-22 09:00:00,0.08
1948-02-22 10:00:00,0.02
1948-02-25 03:00:00,0.02
1948-02-26 05:00:00,0.01
1948-02-26 06:00:00,0.09
1948-02-26 07:00:00,0
1948-02-26 08:00:00,0
1948-02-26 09:00:00,0.01
1948-02-26 10:00:00,0.05
1948-02-26 11:00:00,0.05
1948-02-26 12:00:00,0.01
1948-02-26 13:00:00,0.01
1948-02-28 01:00:00,0.58
1948-02-28 02:00:00,0.41
1948-02-28 03:00:00,0.15
1948-02-28 04:00:00,0.03
1948-02-28 05:00:00,0.09
1948-02-28 06:00:00,0.24
1948-02-28 07:00:00,0.02
1948-02-28 08:00:00,0
1948-02-28 09:00:00,0
1948-02-28 10:00:00,0.01
1948-02-28 11:00:00,0.01
1948-03-01 01:00:00,0.01
1948-03-02 10:00:00,0.01
1948-03-02 11:00:00,0.08
1948-03-02 12:00:00,0.01
1948-03-02 13:00:00,0.08
1948-03-02 14:00:00,0.04
1948-03-02 15:00:00,0.01
1948-03-03 03:00:00,0.01
1948-03-03 05:00:00,0.08
1948-03-03 23:00:00,0.02
1948-03-04 00:00:00,0.01
1948-03-04 01:00:00,0.03
1948-03-04 02:00:00,0
1948-03-04 03:00:00,0.01
1948-03-04 04:00:00,0.01
1948-03-04 05:00:00,0.07
1948-03-04 06:00:00,0.02
1948-03-04 07:00:00,0.07
1948-03-04 08:00:00,0.1
1948-03-04 09:00:00,0.01
1948-03-04 10:00:00,0.24
1948-03-04 11:00:00,0.03
1948-03-04 12:00:00,0.01
1948-03-04 13:00:00,0.01
1948-03-04 14:00:00,0
1948-03-04 15:00:00,0.02
1948-03-07 03:00:00,0.01
1948-03-07 04:00:00,0.01
1948-03-07 05:00:00,0.16
1948-03-07 06:00:00,0.01
1948-03-07 07:00:00,0.06
1948-03-07 08:00:00,0.01
1948-03-07 09:00:00,0.08
1948-03-07 10:00:00,0.03
1948-03-07 11:00:00,0
1948-03-07 12:00:00,0.02
1948-03-07 13:00:00,0.01
1948-03-07 14:00:00,0
1948-03-09 15:00:00,0.13
1948-03-09 16:00:00,0
1948-03-09 17:00:00,0.09
1948-03-09 18:00:00,0.02
1948-03-09 19:00:00,0.03
1948-03-09 20:00:00,0.04
1948-03-09 21:00:00,0.35
1948-03-09 22:00:00,0.03
1948-03-09 23:00:00,0.01
1948-03-10 00:00:00,0.25
1948-03-10 01:00:00,0.03
1948-03-10 02:00:00,0.01
1948-03-10 03:00:00,0
1948-03-10 04:00:00,0.16
1948-03-10 05:00:00,0
1948-03-10 06:00:00,0.01
1948-03-10 07:00:00,0.01
1948-03-10 08:00:00,0.09
1948-03-11 14:00:00,0.07
1948-03-11 15:00:00,0.08
1948-03-11 16:00:00,0.01
1948-03-11 17:00:00,0.03
1948-03-16 03:00:00,0
1948-03-16 04:00:00,0
1948-03-16 10:00:00,0.01
1948-03-16 11:00:00,0.06
1948-03-16 23:00:00,0.11
1948-03-17 00:00:00,0
1948-03-19 12:00:00,0.02
1948-03-19 13:00:00,0.04
1948-03-19 14:00:00,0.01
1948-03-19 15:00:00,0.01
1948-03-19 23:00:00,0.07
1948-03-20 00:00:00,0.03
1948-03-23 09:00:00,0
1948-03-23 10:00:00,0.01
1948-03-23 11:00:00,0.01
1948-03-23 12:00:00,0.02
1948-03-23 13:00:00,0
1948-03-23 14:00:00,0.14
1948-03-23 15:00:00,0.04
1948-03-23 16:00:00,0
1948-03-23 17:00:00,0.01
1948-03-23 18:00:00,0.12
1948-03-23 22:00:00,0
1948-03-24 00:00:00,0
1948-03-24 01:00:00,0.04
1948-03-24 02:00:00,0.01
1948-03-24 03:00:00,0.12
1948-03-24 06:00:00,0.04
1948-03-24 07:00:00,0.01
1948-03-24 09:00:00,0.02
1948-03-24 10:00:00,0.03
1948-03-24 11:00:00,0.01
1948-03-26 21:00:00,0
1948-03-26 22:00:00,0.04
1948-03-26 23:00:00,0
1948-03-27 00:00:00,0.4
1948-03-27 01:00:00,0.09
1948-03-27 09:00:00,0.03
1948-03-27 10:00:00,0.01
1948-03-27 11:00:00,0.03
1948-03-27 12:00:00,0.09
1948-03-27 13:00:00,0.04
1948-03-27 14:00:00,0.04
1948-03-27 19:00:00,0.01
1948-03-27 20:00:00,0.01
1948-03-31 22:00:00,0.01
1948-04-01 00:00:00,0.03
1948-04-01 01:00:00,0
1948-04-01 02:00:00,0.11
1948-04-01 03:00:00,0.08
1948-04-01 04:00:00,0.05
1948-04-01 05:00:00,0.11
1948-04-01 06:00:00,0.03
1948-04-01 07:00:00,0.05
1948-04-01 08:00:00,0
1948-04-01 09:00:00,0.23
1948-04-01 10:00:00,0.03
1948-04-01 11:00:00,0.06
1948-04-01 12:00:00,0.03
1948-04-01 16:00:00,0.02
1948-04-02 04:00:00,0
1948-04-02 12:00:00,0.03
1948-04-02 13:00:00,0
1948-04-06 16:00:00,0.02
1948-04-06 17:00:00,0.01
1948-04-11 13:00:00,0.04
1948-04-11 14:00:00,0.04
1948-04-11 15:00:00,0.02
1948-04-11 16:00:00,0.1
1948-04-11 17:00:00,0.02
1948-04-11 18:00:00,0.01
1948-04-11 19:00:00,0.02
1948-04-11 20:00:00,0.06
1948-04-12 04:00:00,0.01
1948-04-12 05:00:00,0
1948-04-12 06:00:00,0.07
1948-04-12 07:00:00,0.04
1948-04-13 10:00:00,0
1948-04-13 11:00:00,0.12
1948-04-13 12:00:00,0.04
1948-04-13 13:00:00,0.01
1948-04-13 20:00:00,0.01
1948-04-13 21:00:00,0.09
1948-04-13 22:00:00,0.04
1948-04-13 23:00:00,0.04
1948-04-14 00:00:00,0.01
1948-04-14 01:00:00,0.06
1948-04-14 03:00:00,0.08
1948-04-14 16:00:00,0.03
1948-04-14 17:00:00,0.01
1948-04-14 18:00:00,0.03
1948-04-14 20:00:00,0.01
1948-04-14 21:00:00,0
1948-04-14 22:00:00,0.03
1948-04-14 23:00:00,0.01
1948-04-15 01:00:00,0.1
1948-04-15 02:00:00,0.01
1948-04-24 08:00:00,0.05
1948-04-25 02:00:00,0.05
1948-04-25 03:00:00,0.02
1948-04-25 04:00:00,0.02
1948-04-25 05:00:00,0.01
1948-04-27 19:00:00,0.02
1948-04-27 20:00:00,0
1948-04-27 21:00:00,0.01
1948-04-27 22:00:00,0.09
1948-04-28 10:00:00,0.05
1948-05-01 01:00:00,0.01
1948-05-01 13:00:00,0.03
1948-05-02 13:00:00,0.01
1948-05-02 18:00:00,0
1948-05-02 19:00:00,0.06
1948-05-02 20:00:00,0.01
1948-05-02 21:00:00,0
1948-05-03 02:00:00,0.1
1948-05-03 03:00:00,0.03
1948-05-03 04:00:00,0.02
1948-05-03 05:00:00,0.07
1948-05-03 06:00:00,0.07
1948-05-03 07:00:00,0
1948-05-03 08:00:00,0.01
1948-05-03 10:00:00,0.23
1948-05-03 11:00:00,0
1948-05-03 12:00:00,0.01
1948-05-03 13:00:00,0.07
1948-05-03 14:00:00,0
1948-05-03 15:00:00,0
1948-05-04 23:00:00,0.05
1948-05-05 00:00:00,0.01
1948-05-05 14:00:00,0.01
1948-05-05 15:00:00,0.11
1948-05-05 16:00:00,0.23
1948-05-07 07:00:00,0.26
1948-05-07 08:00:00,0.05
1948-05-07 09:00:00,0.09
1948-05-07 10:00:00,0.02
1948-05-07 11:00:00,0.08
1948-05-07 12:00:00,0.4
1948-05-08 00:00:00,0.03
1948-05-13 00:00:00,0.01
1948-05-13 01:00:00,0.01
1948-05-13 02:00:00,0.01
1948-05-13 03:00:00,0.01
1948-05-13 04:00:00,0.02
1948-05-13 05:00:00,0.05
1948-05-13 06:00:00,0.03
1948-05-13 07:00:00,0
1948-05-13 08:00:00,0.24
1948-05-13 09:00:00,0.1
1948-05-13 11:00:00,0
1948-05-13 12:00:00,0.02
1948-05-13 13:00:00,0.06
1948-05-13 14:00:00,0.04
1948-05-13 15:00:00,0.03
1948-05-13 16:00:00,0.01
1948-05-13 17:00:00,0.08
1948-05-13 18:00:00,0.01
1948-05-13 19:00:00,0
1948-05-13 20:00:00,0.01
1948-05-16 13:00:00,0
1948-05-16 14:00:00,0.04
1948-05-16 15:00:00,0
1948-05-16 16:00:00,0
1948-05-16 17:00:00,0.11
1948-05-16 18:00:00,0.07
1948-05-16 19:00:00,0.02
1948-05-16 20:00:00,0.03
1948-05-17 03:00:00,0.08
1948-05-17 04:00:00,0
1948-05-17 15:00:00,0.01
1948-05-17 16:00:00,0
1948-05-20 23:00:00,0.06
1948-05-21 00:00:00,0.02
1948-05-21 01:00:00,0.02
1948-05-21 02:00:00,0.01
1948-05-21 03:00:00,0.19
1948-05-21 04:00:00,0.03
1948-05-21 05:00:00,0.01
1948-05-21 20:00:00,0.03
1948-05-21 21:00:00,0.08
1948-05-22 00:00:00,0.14
1948-05-25 06:00:00,0.02
1948-05-25 08:00:00,0.05
1948-05-29 22:00:00,0.01
1948-05-29 23:00:00,0
1948-05-30 00:00:00,0.01
1948-05-30 01:00:00,0
1948-05-30 08:00:00,0.04
1948-05-30 09:00:00,0.01
1948-05-30 10:00:00,0.14
1948-05-30 11:00:00,0.03
1948-05-30 12:00:00,0.07
1948-05-30 17:00:00,0
1948-05-30 18:00:00,0.02
1948-05-30 19:00:00,0.15
1948-05-30 20:00:00,0.05
1948-05-30 21:00:00,0.08
1948-05-30 22:00:00,0.14
1948-05-30 23:00:00,0.08
1948-05-31 00:00:00,0.11
1948-05-31 01:00:00,0.01
1948-05-31 02:00:00,0.03
1948-05-31 06:00:00,0.02
1948-06-01 01:00:00,0.02
1948-06-03 15:00:00,0.02
1948-06-03 16:00:00,0.04
1948-06-03 17:00:00,0.01
1948-06-03 18:00:00,0.16
1948-06-03 19:00:00,0.04
1948-06-03 22:00:00,0.02
1948-06-05 11:00:00,0.05
1948-06-07 04:00:00,0.1
1948-06-07 05:00:00,0
1948-06-07 17:00:00,0.14
1948-06-07 18:00:00,0.03
1948-06-08 00:00:00,0.2
1948-06-08 08:00:00,0.03
1948-06-08 16:00:00,0.18
1948-06-12 23:00:00,0.06
1948-06-13 00:00:00,0.03
1948-06-13 14:00:00,0.14
1948-06-14 06:00:00,0.12
1948-06-15 06:00:00,0.35
1948-06-15 07:00:00,0.02
1948-06-15 08:00:00,0
1948-06-16 08:00:00,0
1948-06-16 09:00:00,0.06
1948-06-16 10:00:00,0.01
1948-06-16 11:00:00,0.04
1948-06-16 12:00:00,0.11
1948-06-16 13:00:00,0.02
1948-06-16 14:00:00,0.01
1948-06-16 15:00:00,0.12
1948-06-16 16:00:00,0.12
1948-06-16 17:00:00,0.15
1948-06-18 14:00:00,0
1948-06-18 19:00:00,0
1948-06-19 05:00:00,0.11
1948-06-19 06:00:00,0
1948-06-19 07:00:00,0.07
1948-06-19 08:00:00,0.03
1948-06-19 17:00:00,0.42
1948-06-19 21:00:00,0
1948-06-20 00:00:00,0.02
1948-06-20 01:00:00,0
1948-06-20 02:00:00,0.08
1948-06-20 04:00:00,0.07
1948-06-20 05:00:00,0.55
1948-06-24 19:00:00,0.01
1948-06-24 20:00:00,0.03
1948-06-27 02:00:00,0.06
1948-06-27 20:00:00,0.04
1948-06-27 21:00:00,0
1948-06-28 07:00:00,0.02
1948-06-28 18:00:00,0.05
1948-06-28 19:00:00,0.04
1948-06-30 18:00:00,0.01
1948-06-30 19:00:00,0.08
1948-06-30 20:00:00,0
1948-06-30 21:00:00,0.14
1948-06-30 22:00:00,0.06
1948-06-30 23:00:00,0
1948-07-01 00:00:00,0
1948-07-01 01:00:00,0.07
1948-07-06 02:00:00,0.01
1948-07-06 10:00:00,0.05
1948-07-07 07:00:00,0.01
1948-07-13 17:00:00,0.06
1948-07-13 18:00:00,0.14
1948-07-13 19:00:00,0.27
1948-07-13 21:00:00,0.05
1948-07-13 22:00:00,0
1948-07-13 23:00:00,0.02
1948-07-14 17:00:00,0.01
1948-07-14 18:00:00,0.01
1948-07-14 20:00:00,0.04
1948-07-14 21:00:00,0.01
1948-07-14 22:00:00,0
1948-07-17 05:00:00,0.04
1948-07-17 06:00:00,0.04
1948-07-17 12:00:00,0.02
1948-07-22 01:00:00,0.01
1948-07-22 02:00:00,0
1948-07-23 01:00:00,0.01
1948-07-23 14:00:00,0.08
1948-07-23 15:00:00,0.04
1948-07-23 21:00:00,0.02
1948-07-27 03:00:00,0.01
1948-07-27 04:00:00,0.01
1948-07-27 05:00:00,0.08
1948-08-01 01:00:00,0.02
1948-08-01 03:00:00,0.17
1948-08-01 04:00:00,0.05
1948-08-01 05:00:00,0.09
1948-08-01 06:00:00,0.15
